2293,        Nokia X2 android dual sim brand new    ,Nokia X2 ,8300,"14,800",6500,78.31325301,
2298,        Nokia X2 android dual sim brand new    ,Nokia X2 ,8300,"14,800",6500,78.31325301,
4133,        Sony xperia z3 verizon original 3GB Ram 32GB Memory    ,Sony Xperia Z3 ,28000,"49,999",21999,78.56785714,
384,        Htc one max 32gb available    ,HTC One ,23500,"42,000",18500,78.72340426,
3398,        Samsung Galaxy Note 4    ,Samsung Galaxy Note 4 ,33500,"59,999",26499,79.10149254,
3587,        Samsung Galaxy S5 SM G900    ,Samsung Galaxy S5 ,24000,"43,000",19000,79.16666667,
3589,        Samsung galaxy s5    ,Samsung Galaxy S5 ,24000,"43,000",19000,79.16666667,
3590,        Samsung galaxy s5    ,Samsung Galaxy S5 ,24000,"43,000",19000,79.16666667,
3643,        Samsung galaxy s5 active    ,Samsung Galaxy S5 ,24000,"43,000",19000,79.16666667,
3648,        Samsung galaxy s5 g900f (uk)    ,Samsung Galaxy S5 ,24000,"43,000",19000,79.16666667,
3672,        Samsung galaxy s5 active    ,Samsung Galaxy S5 ,24000,"43,000",19000,79.16666667,
3691,        Samsung galaxy s5 900p condition 10/10    ,Samsung Galaxy S5 ,24000,"43,000",19000,79.16666667,
3722,        Samsung Galaxy S5 G900v    ,Samsung Galaxy S5 ,24000,"43,000",19000,79.16666667,
1460,        LG G3 100% Original Not Refurbished    ,LG G3 ,19500,"35,000",15500,79.48717949,
1483,        LG G3 F400s 3GB RAM 32GB memory 13mp ULTRA HD 4K Camera    ,LG G3 ,19500,"35,000",15500,79.48717949,
1498,        LG G3 F400s 3GB RAM 32GB memory 13mp ULTRA HD 4K Camera    ,LG G3 ,19500,"35,000",15500,79.48717949,
1604,        Lg g3 3 gb ram 32 gb rom    ,LG G3 ,19500,"35,000",15500,79.48717949,
4093,        Sony xperia z2 white color    ,Sony Xperia Z2 ,22000,"39,500",17500,79.54545455,
4032,        Sony Xperia Z xchange/sale    ,Sony Xperia Z ,15000,"26,999",11999,79.99333333,
4034,        Sony Xperia Z xchange/sale    ,Sony Xperia Z ,15000,"26,999",11999,79.99333333,
4035,        Sony Xperia Z 9/10 condition    ,Sony Xperia Z ,15000,"26,999",11999,79.99333333,
1892,        Nokia 108 orignal    ,Nokia 108 ,2000,"3,600",1600,80,
2107,        Nokia asha 230 in good condition    ,Nokia Asha 230 ,2500,"4,500",2000,80,
2108,        Nokia asha 230 in good condition    ,Nokia Asha 230 ,2500,"4,500",2000,80,
2459,        QMobile Noir X250 Quad-core xchange    ,QMobile Noir X250 ,6000,"10,800",4800,80,
4000,        Sony Xperia T2 Ultra in very affordable price    ,Sony Xperia T2 Ultra ,15000,"27,000",12000,80,
2174,        Nokia Lumia 630 dual Sim    ,Nokia Lumia 630 ,8850,"15,950",7100,80.2259887,
2199,        Nokia Lumia 630 dual Sim    ,Nokia Lumia 630 Dual SIM ,8850,"15,950",7100,80.2259887,
3946,        Huawei y511 better then samsung galaxy star pro    ,Samsung Galaxy Star Pro ,4700,"8,500",3800,80.85106383,
3947,        Huawei y511 better then samsung galaxy star pro    ,Samsung Galaxy Star Pro ,4700,"8,500",3800,80.85106383,
2862,        Samsung Galaxy Grand Prime LOLLIPOP Android 5.02    ,Samsung Galaxy Grand Prime ,10500,"19,000",8500,80.95238095,
2908,        Samsung galaxy grand prime 530    ,Samsung Galaxy Grand Prime ,10500,"19,000",8500,80.95238095,
2915,        Samsung galaxy grand prime 530    ,Samsung Galaxy Grand Prime ,10500,"19,000",8500,80.95238095,
2980,        Samsung galaxy grand prime 530    ,Samsung Galaxy Grand Prime ,10500,"19,000",8500,80.95238095,
2991,        Samsung galaxy grand prime 530    ,Samsung Galaxy Grand Prime ,10500,"19,000",8500,80.95238095,
202,        BlackBerry Z10 with box    ,BlackBerry Z10 ,11600,"21,000",9400,81.03448276,
203,        BlackBerry Z10 with box    ,BlackBerry Z10 ,11600,"21,000",9400,81.03448276,
2823,        Samsung galaxy grand neo    ,Samsung Galaxy Grand Neo ,9500,"17,200",7700,81.05263158,
2824,        Samsung galaxy grand neo    ,Samsung Galaxy Grand Neo ,9500,"17,200",7700,81.05263158,
2839,        Samsung Galaxy Grand neo GT 9060    ,Samsung Galaxy Grand Neo ,9500,"17,200",7700,81.05263158,
2852,        Samsung galaxy grand neo gt9060    ,Samsung Galaxy Grand Neo ,9500,"17,200",7700,81.05263158,
2373,        Oppo neo 3 sell and exchange    ,Oppo Neo 3 ,8000,"14,500",6500,81.25,
3664,        Samsung Galaxy S5 G900H - White    ,Samsung Galaxy S5 ,23700,"43,000",19300,81.43459916,
3171,        Samsung galaxy note 3    ,Samsung Galaxy Note 3 ,27000,"48,999",21999,81.47777778,
3227,        Samsung galaxy note 3 lte    ,Samsung Galaxy Note 3 ,27000,"48,999",21999,81.47777778,
3247,        Samsung galaxy note 3 lte    ,Samsung Galaxy Note 3 ,27000,"48,999",21999,81.47777778,
3259,        Samsung galaxy note 3 gold (N900) official    ,Samsung Galaxy Note 3 ,27000,"48,999",21999,81.47777778,
3260,        Samsung galaxy note 3 gold (N900) official    ,Samsung Galaxy Note 3 ,27000,"48,999",21999,81.47777778,
3269,        Samsung galaxy note 3 gold (N900) official    ,Samsung Galaxy Note 3 ,27000,"48,999",21999,81.47777778,
3283,        Samsung galaxy note 3 white in mint condition    ,Samsung Galaxy Note 3 ,27000,"48,999",21999,81.47777778,
3470,        Samsung Galaxy Note Edge N915G    ,Samsung Galaxy Note Edge ,49000,"89,000",40000,81.63265306,
3471,        Samsung Galaxy Note Edge N915G    ,Samsung Galaxy Note Edge ,49000,"89,000",40000,81.63265306,
4123,"        Sony xperia z3 D6603 urgntly for sals and exchng lg g3,galaxy s5,m8    ",Sony Xperia Z3 ,27500,"49,999",22499,81.81454545,
4124,"        Sony xperia z3 D6603 urgntly for sals and exchng lg g3,galaxy s5,m8    ",Sony Xperia Z3 ,27500,"49,999",22499,81.81454545,
971,        Lg g flex 2 f510l 32gb fastets phone of lg octacore 5.5 curved display    ,LG G Flex ,27500,"50,000",22500,81.81818182,
973,        Lg g flex 2 f510l 32gb fastets phone of lg octacore 5.5 curved display    ,LG G Flex ,27500,"50,000",22500,81.81818182,
2651,        Samsung galaxy Alpha 850A    ,Samsung Galaxy Alpha ,27500,"50,000",22500,81.81818182,
2653,        Samsung galaxy Alpha 850A    ,Samsung Galaxy Alpha ,27500,"50,000",22500,81.81818182,
1854,        Nokia 105 in Good Condition    ,Nokia 105 ,1500,"2,730",1230,82,
188,        BlackBerry Z10 in mint condition with charger no fault.    ,BlackBerry Z10 ,11500,"21,000",9500,82.60869565,
210,        BlackBerry Z10 in mint condition with charger no fault.    ,BlackBerry Z10 ,11500,"21,000",9500,82.60869565,
2798,        Samsung Galaxy Grand 2    ,Samsung Galaxy Grand 2 ,18000,"32,900",14900,82.77777778,
2803,        Samsung Galaxy Grand 2    ,Samsung Galaxy Grand 2 ,18000,"32,900",14900,82.77777778,
2759,        Samsung Galaxy grand 2 in warranty 10/10 scratchless    ,Samsung Galaxy Grand 2 ,17999,"32,900",14901,82.78793266,
2760,        Samsung Galaxy grand 2 in warranty 10/10 scratchless    ,Samsung Galaxy Grand 2 ,17999,"32,900",14901,82.78793266,
2761,        Samsung Galaxy grand 2 in warranty 10/10 scratchless    ,Samsung Galaxy Grand 2 ,17999,"32,900",14901,82.78793266,
38,        Apple iPhone 6 Plus (Gold) (16 GB) fnf    ,Apple iphone 6 ,35000,"64,000",29000,82.85714286,
1726,"        LG Nexus 5 16gb, Running Android 6.0 Marshmallow.Matching IMEI Box    ",LG Nexus 5 ,17500,"32,000",14500,82.85714286,
1727,"        LG Nexus 5 16gb, Running Android 6.0 Marshmallow.Matching IMEI Box    ",LG Nexus 5 ,17500,"32,000",14500,82.85714286,
3647,        Samsung Galaxy S5 G900F.    ,Samsung Galaxy S5 ,23500,"43,000",19500,82.9787234,
3650,        Samsung Galaxy S5 G900F.    ,Samsung Galaxy S5 ,23500,"43,000",19500,82.9787234,
3654,        Samsung galaxy s5 in mint cndition    ,Samsung Galaxy S5 ,23500,"43,000",19500,82.9787234,
3727,        Samsung Galaxy S5 white G900V excellent condition    ,Samsung Galaxy S5 ,23500,"43,000",19500,82.9787234,
3749,        Samsung Galaxy S5 white G900V excellent condition    ,Samsung Galaxy S5 ,23500,"43,000",19500,82.9787234,
22,        Apple iPhone 5s 16gb    ,Apple iphone 5S 16GB ,30000,"55,000",25000,83.33333333,
1036,        Just box open 10/10 verizon lg g2 white    ,LG G2 ,18000,"33,000",15000,83.33333333,
1118,        LG G2 D800 black full box    ,LG G2 ,18000,"33,000",15000,83.33333333,
1146,        LG G2 D802 / Gold    ,LG G2 ,18000,"33,000",15000,83.33333333,
1148,        LG G2 D802 / Gold    ,LG G2 ,18000,"33,000",15000,83.33333333,
1216,        LG G2 D802 / Gold    ,LG G2 ,18000,"33,000",15000,83.33333333,
1330,        LG G2 D802 10/10 brand new    ,LG G2 ,18000,"33,000",15000,83.33333333,
1385,        LG G2 D802 10/10 brand new    ,LG G2 ,18000,"33,000",15000,83.33333333,
2428,        QMobile Noir A115    ,QMobile Noir A115 ,3000,"5,500",2500,83.33333333,
2429,        QMobile Noir A115    ,QMobile Noir A115 ,3000,"5,500",2500,83.33333333,
2430,        QMobile Noir A115    ,QMobile Noir A115 ,3000,"5,500",2500,83.33333333,
3997,        Sony Xperia Sp 4G LTE White 10/10 Exchange    ,Sony Xperia SP ,12000,"22,000",10000,83.33333333,
1925,        Nokia 1280 cheap mobile good condition phone    ,Nokia 1280 ,1280,"2,350",1070,83.59375,
3985,        Sony Xperia m2 4G    ,Sony Xperia M2 ,9800,"18,000",8200,83.67346939,
3986,        Sony Xperia m2 4G    ,Sony Xperia M2 ,9800,"18,000",8200,83.67346939,
3091,        Samsung Galaxy J5    ,Samsung Galaxy J5 ,12500,"23,000",10500,84,
2320,        Nokia XL in cheap price    ,Nokia XL ,8200,"15,100",6900,84.14634146,
2334,        Nokia XL exchange possible    ,Nokia XL ,8200,"15,100",6900,84.14634146,
2,        Apple iPhone 5 16GB Factory Unlock Space Grey. Sale/Exchange    ,Apple iphone 5 16GB ,19000,"34,990",15990,84.15789474,
1464,        LG g3 32gb 3gb mint condition    ,LG G3 ,19000,"35,000",16000,84.21052632,
1466,        LG g3 32gb 3gb mint condition    ,LG G3 ,19000,"35,000",16000,84.21052632,
1502,        LG G3 (D 851) 32GB Internal Storage / 3GB Ram Charcoal Grey    ,LG G3 ,19000,"35,000",16000,84.21052632,
1524,        LG G3 F400 Excellent condation    ,LG G3 ,19000,"35,000",16000,84.21052632,
1584,        LG G3 mobile phone    ,LG G3 ,19000,"35,000",16000,84.21052632,
1603,        Lg G3 32gb black & white clolors    ,LG G3 ,19000,"35,000",16000,84.21052632,
1616,        Lg G3 32gb black & white clolors    ,LG G3 ,19000,"35,000",16000,84.21052632,
1647,        LG g3 d850 not a korian model    ,LG G3 ,19000,"35,000",16000,84.21052632,
3150,        Samsung galaxy note 3 N9005    ,Samsung Galaxy Note 3 ,26599,"48,999",22400,84.21369224,
3151,        Samsung galaxy note 3 N9005    ,Samsung Galaxy Note 3 ,26599,"48,999",22400,84.21369224,
1542,        I want to exchange or sell my lg g3 d855    ,LG G3 ,18999,"35,000",16001,84.22022212,
1545,        I want to exchange or sell my lg g3 d855    ,LG G3 ,18999,"35,000",16001,84.22022212,
1673,        LG G3 32gb 3gb ram gold no logo    ,LG G3 ,18999,"35,000",16001,84.22022212,
1184,        Lg g2 d802 read    ,LG G2 ,17900,"33,000",15100,84.3575419,
2573,        Samsung Galaxy A5 singal SiM Condition 9x10    ,Samsung Galaxy A5 ,19500,"35,999",16499,84.61025641,
2577,        Samsung Galaxy A5 singal SiM Condition 9x10    ,Samsung Galaxy A5 ,19500,"35,999",16499,84.61025641,
2277,        Nokia X for sail is very Low Price    ,Nokia X ,5200,"9,600",4400,84.61538462,
2280,        Nokia x green 9/10    ,Nokia X ,5200,"9,600",4400,84.61538462,
3154,        Samsung galaxy note 3 n9005 black clr 10/10 cnd 2days Check wrranty    ,Samsung Galaxy Note 3 ,26500,"48,999",22499,84.90188679,
3198,        Samsung galaxy note 3    ,Samsung Galaxy Note 3 ,26500,"48,999",22499,84.90188679,
3201,        Samsung galaxy note 3 all accsries 4g    ,Samsung Galaxy Note 3 ,26500,"48,999",22499,84.90188679,
3205,        Samsung Galaxy NOTE 3 (BLACK)    ,Samsung Galaxy Note 3 ,26500,"48,999",22499,84.90188679,
3271,        Samsung Galaxy Note 3 SM N900P BrandNew 4G Supported    ,Samsung Galaxy Note 3 ,26500,"48,999",22499,84.90188679,
2295,        Nokia X2 Android Mobile in Good Condition    ,Nokia X2 ,8000,"14,800",6800,85,
4159,        For sell voice xtreme v80    ,Voice Xtreme V80 ,8000,"14,800",6800,85,
986,        Lg G Flex 2 curved phn    ,LG G Flex ,27000,"50,000",23000,85.18518519,
2621,        Samsung Galaxy Alpha    ,Samsung Galaxy Alpha ,27000,"50,000",23000,85.18518519,
2622,        Samsung Galaxy Alpha    ,Samsung Galaxy Alpha ,27000,"50,000",23000,85.18518519,
2657,        Samsung galaxy alpha    ,Samsung Galaxy Alpha ,27000,"50,000",23000,85.18518519,
2659,        Samsung Galaxy Alpha 850 F 10/10    ,Samsung Galaxy Alpha ,27000,"50,000",23000,85.18518519,
3469,        Samsung galaxy note edge n915f    ,Samsung Galaxy Note Edge ,48000,"89,000",41000,85.41666667,
2079,        Nokia Asha 210 mint condition in Yellow Charming Colour    ,Nokia Asha 210 ,4200,"7,800",3600,85.71428571,
2103,        Nokia asha 210 with all accessories    ,Nokia Asha 210 ,4200,"7,800",3600,85.71428571,
212,        Blackberry z10 read add    ,BlackBerry Z10 ,11300,"21,000",9700,85.84070796,
2706,        Samsung galaxy core prime sm 360h white orignal 10/10 urjent sel    ,Samsung Galaxy Core Prime ,7800,"14,500",6700,85.8974359,
1655,        Lg g3 d855 ib white colore    ,LG G3 ,18800,"35,000",16200,86.17021277,
4062,        Sony xperia Z for-sale    ,Sony Xperia Z ,14500,"26,999",12499,86.2,
1500,        Exchange only ipone 5 or lg g3    ,LG G3 ,18790,"35,000",16210,86.26929218,
2337,        Nokia xl Brand New condaction    ,Nokia XL ,8100,"15,100",7000,86.41975309,
2338,        Nokia xl Brand New condaction    ,Nokia XL ,8100,"15,100",7000,86.41975309,
2339,        Nokia xl Brand New condaction    ,Nokia XL ,8100,"15,100",7000,86.41975309,
3718,        Samsung Galaxy S5 Original Logo Free 10/10 Cond    ,Samsung Galaxy S5 ,23000,"43,000",20000,86.95652174,
1605,        I wana lg g3 exchange with good smart phones    ,LG G3 ,18700,"35,000",16300,87.1657754,
1606,        I wana lg g3 exchange with good smart phones    ,LG G3 ,18700,"35,000",16300,87.1657754,
20,        Apple Iphone 5c 16Gb No exchange    ,Apple iphone 5C 16GB ,16000,"30,000",14000,87.5,
3577,        Samsung galaxy s4 i9500    ,Samsung Galaxy S4 I9500 ,20000,"37,500",17500,87.5,
2179,        Nokia Lumia 630    ,Nokia Lumia 630 ,8500,"15,950",7450,87.64705882,
2180,        Nokia Lumia 630 New    ,Nokia Lumia 630 ,8500,"15,950",7450,87.64705882,
2181,        Nokia Lumia 630    ,Nokia Lumia 630 ,8500,"15,950",7450,87.64705882,
2187,        Nokia Lumia 630 New    ,Nokia Lumia 630 ,8500,"15,950",7450,87.64705882,
1575,        LG g3 new lush phone sell or exchange possibele    ,LG G3 ,18644,"35,000",16356,87.72795537,
1582,        LG g3 new lush phone sell or exchange possibele    ,LG G3 ,18644,"35,000",16356,87.72795537,
2395,        Oppo yoyo R2001 xale or exchange    ,Oppo Yoyo ,8500,"15,990",7490,88.11764706,
2396,        Oppo yoyo R2001 xale or exchange    ,Oppo Yoyo ,8500,"15,990",7490,88.11764706,
2127,        Nokia Lumia 520    ,Nokia Lumia 520 ,5500,"10,350",4850,88.18181818,
2131,        Nokia Lumia 520 in great condition upgraded to windows 8.1    ,Nokia Lumia 520 ,5500,"10,350",4850,88.18181818,
2132,        Nokia Lumia 520 in great condition upgraded to windows 8.1    ,Nokia Lumia 520 ,5500,"10,350",4850,88.18181818,
2133,        Nokia Lumia 520 in great condition upgraded to windows 8.1    ,Nokia Lumia 520 ,5500,"10,350",4850,88.18181818,
1619,        LG g3 new branded phone model D855 gold exchange possible    ,LG G3 ,18599,"35,000",16401,88.18216033,
1621,        LG g3 new branded phone model D855 gold exchange possible    ,LG G3 ,18599,"35,000",16401,88.18216033,
1713,        Lg Nexus 5 updated on marshmallow fresh condition    ,LG Nexus 5 ,17000,"32,000",15000,88.23529412,
1718,        Lg nexus 5 10/10 condition    ,LG Nexus 5 ,17000,"32,000",15000,88.23529412,
1721,        Lg Nexus 5 updated on marshmallow fresh condition    ,LG Nexus 5 ,17000,"32,000",15000,88.23529412,
1723,        Lg nexus 5 10/10 condition    ,LG Nexus 5 ,17000,"32,000",15000,88.23529412,
1725,        LG nexus 5 d821 super condition    ,LG Nexus 5 ,17000,"32,000",15000,88.23529412,
1728,        LG nexus 5 d821 super condition    ,LG Nexus 5 ,17000,"32,000",15000,88.23529412,
1729,        LG nexus 5 d821 super condition    ,LG Nexus 5 ,17000,"32,000",15000,88.23529412,
1733,        Lg nexus 5 d821 international    ,LG Nexus 5 ,17000,"32,000",15000,88.23529412,
631,        Huawei honor 3c in 8/10 condition    ,Huawei Honor 3C ,9500,"17,900",8400,88.42105263,
3160,        Samsung Galaxy Note 3 USA TMobile    ,Samsung Galaxy Note 3 ,26000,"48,999",22999,88.45769231,
3161,        Samsung Galaxy Note 3 USA TMobile    ,Samsung Galaxy Note 3 ,26000,"48,999",22999,88.45769231,
3194,        Samsung Galaxy Note 3 N9005 lte 4g white gold    ,Samsung Galaxy Note 3 ,26000,"48,999",22999,88.45769231,
3221,        Samsung Galaxy Note 3 N9005 lte 4g white gold    ,Samsung Galaxy Note 3 ,26000,"48,999",22999,88.45769231,
3229,        Samsung galaxy note 3 gold original n900    ,Samsung Galaxy Note 3 ,26000,"48,999",22999,88.45769231,
3230,        Samsung galaxy note 3 gold original n900    ,Samsung Galaxy Note 3 ,26000,"48,999",22999,88.45769231,
3235,        Samsung galaxy note 3    ,Samsung Galaxy Note 3 ,26000,"48,999",22999,88.45769231,
3278,        Samsung galaxy note 3    ,Samsung Galaxy Note 3 ,26000,"48,999",22999,88.45769231,
3286,        Samsung galaxy note 3    ,Samsung Galaxy Note 3 ,26000,"48,999",22999,88.45769231,
1108,"        LG g2 D802, 9.5/10, 13mp cam, 32gb, 2gb ram, quad core, Black    ",LG G2 ,17500,"33,000",15500,88.57142857,
1238,        Lg g2 in new condition    ,LG G2 ,17500,"33,000",15500,88.57142857,
1242,        Lg g2 in new condition    ,LG G2 ,17500,"33,000",15500,88.57142857,
1264,        Lg g2 red 10/10    ,LG G2 ,17500,"33,000",15500,88.57142857,
1269,        Sail or exchang my LG G2    ,LG G2 ,17500,"33,000",15500,88.57142857,
1271,        Lg g2 brand new never used black colour avibal    ,LG G2 ,17500,"33,000",15500,88.57142857,
1274,        Lg g2 32 gb brand new condition    ,LG G2 ,17500,"33,000",15500,88.57142857,
1303,        Lg g2 red 10/10    ,LG G2 ,17500,"33,000",15500,88.57142857,
1363,        Just wana exchange with good android sets like lg g2 etc    ,LG G2 ,17500,"33,000",15500,88.57142857,
2310,        Nokia XL android    ,Nokia XL ,8000,"15,100",7100,88.75,
2312,        Nokia xl saaaaf set like newwwww koi falt ni hai    ,Nokia XL ,8000,"15,100",7100,88.75,
2322,        Nokia xl dual sim (Purchase from Sudia)    ,Nokia XL ,8000,"15,100",7100,88.75,
2323,        Nokia xl dual sim (Purchase from Sudia)    ,Nokia XL ,8000,"15,100",7100,88.75,
2324,        Nokia Xl Black Complete Box    ,Nokia XL ,8000,"15,100",7100,88.75,
2333,        Nokia Xl Black Complete Box    ,Nokia XL ,8000,"15,100",7100,88.75,
2346,        Nokia XL with Box    ,Nokia XL ,8000,"15,100",7100,88.75,
2347,        Nokia XL Black Colour    ,Nokia XL ,8000,"15,100",7100,88.75,
2357,        Nokia XL Black Colour    ,Nokia XL ,8000,"15,100",7100,88.75,
1470,        Latest LG G3 ( 3Gb Ram 2.5Ghz Quad Core 13MP Cam)    ,LG G3 ,18500,"35,000",16500,89.18918919,
1484,        Latest LG G3 ( 3Gb Ram 2.5Ghz Quad Core 13MP Cam)    ,LG G3 ,18500,"35,000",16500,89.18918919,
1546,        LG G3 FOR SELL verizon    ,LG G3 ,18500,"35,000",16500,89.18918919,
1557,        LG g3 D855 exchange with good phones    ,LG G3 ,18500,"35,000",16500,89.18918919,
1562,        LG g3 D855 exchange with good phones    ,LG G3 ,18500,"35,000",16500,89.18918919,
1634,        LG G3 cat korian in good condition    ,LG G3 ,18500,"35,000",16500,89.18918919,
1650,        LG G3 cat korian in good condition    ,LG G3 ,18500,"35,000",16500,89.18918919,
3464,        Samsung galaxy note edge 32 GB black.100% condition.0 scratch with box    ,Samsung Galaxy Note Edge ,47000,"89,000",42000,89.36170213,
1267,        Lg G2 d801 4G lte total orignal 100% nd full brand new non used set    ,LG G2 ,17400,"33,000",15600,89.65517241,
2507,        Qmobile x7 for sale.    ,QMobile X7 ,1500,"2,850",1350,90,
2893,        Samsung galaxy grand prime    ,Samsung Galaxy Grand Prime ,10000,"19,000",9000,90,
2929,        Samsung galaxy grand prime    ,Samsung Galaxy Grand Prime ,10000,"19,000",9000,90,
2933,        Samsung Galaxy Grand Prime    ,Samsung Galaxy Grand Prime ,10000,"19,000",9000,90,
2934,        Muje samsung galaxy grand prime chaheya READ MY ADD    ,Samsung Galaxy Grand Prime ,10000,"19,000",9000,90,
2940,        Samsung Galaxy Grand Prime G530H Lollipop 100%    ,Samsung Galaxy Grand Prime ,10000,"19,000",9000,90,
2942,"        Samsung galaxy grand prime ,new from dubai scrathless box pack 10/10    ",Samsung Galaxy Grand Prime ,10000,"19,000",9000,90,
2959,        Samsung galaxy grand prime    ,Samsung Galaxy Grand Prime ,10000,"19,000",9000,90,
2963,        Samsung Galaxy Grand Prime G530H Lollipop 100%    ,Samsung Galaxy Grand Prime ,10000,"19,000",9000,90,
2964,        Samsung galaxy grand prime    ,Samsung Galaxy Grand Prime ,10000,"19,000",9000,90,
2979,"        Samsung galaxy grand prime ,new from dubai scrathless box pack 10/10    ",Samsung Galaxy Grand Prime ,10000,"19,000",9000,90,
2988,        Samsung galaxy grand prime    ,Samsung Galaxy Grand Prime ,10000,"19,000",9000,90,
2995,        Samsung galaxy grand prime    ,Samsung Galaxy Grand Prime ,10000,"19,000",9000,90,
4017,        Sony xperia z 16gb    ,Sony Xperia Z ,14200,"26,999",12799,90.13380282,
2143,        Nokia lumia 530 windows phone exchange q mobile only    ,Nokia Lumia 530 ,5700,"10,850",5150,90.35087719,
2146,        Nokia lumia 530 dual sim windows mobile    ,Nokia Lumia 530 ,5700,"10,850",5150,90.35087719,
604,        Huawei Ascend p7 sell or Exchange    ,Huawei Ascend P7 ,21500,"41,000",19500,90.69767442,
2034,        Nokia 225 three daybattry timing    ,Nokia 225 ,3500,"6,675",3175,90.71428571,
154,        Blackberry Z10 mint condition with all original accessories with box    ,BlackBerry Z10 ,11000,"21,000",10000,90.90909091,
155,        Blackberry Z10 mint condition with all original accessories with box    ,BlackBerry Z10 ,11000,"21,000",10000,90.90909091,
180,        Blackberry z10 for sell or exchange    ,BlackBerry Z10 ,11000,"21,000",10000,90.90909091,
190,        BlackBerry z10 in white colour. Condition 9/10 every thing is okay.    ,BlackBerry Z10 ,11000,"21,000",10000,90.90909091,
205,        Blackberry z10 white    ,BlackBerry Z10 ,11000,"21,000",10000,90.90909091,
215,        Blackberry z10 white    ,BlackBerry Z10 ,11000,"21,000",10000,90.90909091,
352,        Htc one m8 Mint condition    ,HTC One ,22000,"42,000",20000,90.90909091,
496,        Htc one m8 Mint condition    ,HTC One M8 ,22000,"42,000",20000,90.90909091,
2851,        Samsung galaxy grand neo i9060    ,Samsung Galaxy Grand Neo ,9000,"17,200",8200,91.11111111,
3623,        Samsung Galaxy S5 (Verizon) 4g LTE Brand New (Unsued)    ,Samsung Galaxy S5 ,22500,"43,000",20500,91.11111111,
3636,        Samsung Galaxy S5 (Verizon) 4g LTE Brand New (Unsued)    ,Samsung Galaxy S5 ,22500,"43,000",20500,91.11111111,
3637,        Samsung Galaxy S5 (Verizon) 4g LTE Brand New (Unsued)    ,Samsung Galaxy S5 ,22500,"43,000",20500,91.11111111,
3644,        Samsung Galaxy S5    ,Samsung Galaxy S5 ,22500,"43,000",20500,91.11111111,
3657,        Samsung Galaxy S5    ,Samsung Galaxy S5 ,22500,"43,000",20500,91.11111111,
3675,        Samsung Galaxy S5 16gb Black for sell or exchange    ,Samsung Galaxy S5 ,22500,"43,000",20500,91.11111111,
3676,        Samsung Galaxy S5 16gb Black for sell or exchange    ,Samsung Galaxy S5 ,22500,"43,000",20500,91.11111111,
3992,"        Sony xperia sp 13mp, 4g lte set    ",Sony Xperia SP ,11500,"22,000",10500,91.30434783,
3993,"        Sony xperia sp 13mp, 4g lte set    ",Sony Xperia SP ,11500,"22,000",10500,91.30434783,
2017,        Nokia 220 not open lo prize    ,Nokia 220 ,2600,"4,975",2375,91.34615385,
2019,        Nokia 220 in good condition    ,Nokia 220 ,2600,"4,975",2375,91.34615385,
2229,        Nokia x for in excrellent condition    ,Nokia X ,5000,"9,600",4600,92,
2230,        Nokia x for in excrellent condition    ,Nokia X ,5000,"9,600",4600,92,
2231,        Nokia x .Dual sim    ,Nokia X ,5000,"9,600",4600,92,
2240,        Nokia X good cond    ,Nokia X ,5000,"9,600",4600,92,
2241,        Nokia x .Dual sim .    ,Nokia X ,5000,"9,600",4600,92,
2243,        Nokia X android with complete accessories    ,Nokia X ,5000,"9,600",4600,92,
2244,        Nokia X good cond    ,Nokia X ,5000,"9,600",4600,92,
2247,        Nokia x .Dual sim .    ,Nokia X ,5000,"9,600",4600,92,
2248,        Nokia X android with complete accessories    ,Nokia X ,5000,"9,600",4600,92,
2273,        Sell nokia x in very good condition    ,Nokia X ,5000,"9,600",4600,92,
2274,        Sell nokia x in very good condition    ,Nokia X ,5000,"9,600",4600,92,
2276,        Nokia x prfct condition    ,Nokia X ,5000,"9,600",4600,92,
2278,        Sell nokia x in very good condition    ,Nokia X ,5000,"9,600",4600,92,
3552,"        Samsung Galaxy s3 Neo ,,, whiTe ,,, c0ndiTion 10/8    ",Samsung Galaxy S3 Neo ,13000,"24,999",11999,92.3,
3553,"        Samsung Galaxy s3 Neo ,,, whiTe ,,, c0ndiTion 10/8    ",Samsung Galaxy S3 Neo ,13000,"24,999",11999,92.3,
3554,"        Samsung Galaxy s3 Neo ,,, whiTe ,,, c0ndiTion 10/8    ",Samsung Galaxy S3 Neo ,13000,"24,999",11999,92.3,
3555,        Samsung Galaxy S3 neo gti9301i in excellent condition    ,Samsung Galaxy S3 Neo ,13000,"24,999",11999,92.3,
3556,        Samsung Galaxy S3 neo gti9301i in excellent condition    ,Samsung Galaxy S3 Neo ,13000,"24,999",11999,92.3,
2661,        Samsung Galaxy Alpha    ,Samsung Galaxy Alpha ,26000,"50,000",24000,92.30769231,
2060,        Nokia 515 awesome    ,Nokia 515 ,8200,"15,800",7600,92.68292683,
4040,        SONY Xperia Z mobile    ,Sony Xperia Z ,14000,"26,999",12999,92.85,
4043,        SONY Xperia Z mobile    ,Sony Xperia Z ,14000,"26,999",12999,92.85,
4044,        Sony xperia z in good cond no xchange plz    ,Sony Xperia Z ,14000,"26,999",12999,92.85,
4053,        Sony xperia z in good cond no xchange plz    ,Sony Xperia Z ,14000,"26,999",12999,92.85,
2360,        Nokia XL mobile    ,Nokia XL ,7800,"15,100",7300,93.58974359,
